image,caption
http://images.cocodataset.org/val2014/COCO_train2014_000000043388.jpg,A large food dish with corn and carrots.
http://images.cocodataset.org/val2014/COCO_train2014_000000043388.jpg,A plate of corn, potatoes, carrots and beef.
http://images.cocodataset.org/val2014/COCO_train2014_000000043388.jpg,A plate of meat, potatoes, corn and carrots.
http://images.cocodataset.org/val2014/COCO_train2014_000000043388.jpg,A dinner plate with steak, potatoes, carrots, and corn.
http://images.cocodataset.org/val2014/COCO_train2014_000000043388.jpg,A plate is loaded with vegetables and a side of meat.
http://images.cocodataset.org/val2014/COCO_train2014_000000511580.jpg,A recipe for lemon marmalade to be made in a processor.
http://images.cocodataset.org/val2014/COCO_train2014_000000511580.jpg,Instructions on how to make processor lemon marmalade.
http://images.cocodataset.org/val2014/COCO_train2014_000000511580.jpg,A recipe for a fruit drink with lemons, water and sugar.
http://images.cocodataset.org/val2014/COCO_train2014_000000511580.jpg,This is a shot of a printed recipe for lemon marmalade.
http://images.cocodataset.org/val2014/COCO_train2014_000000511580.jpg,A recipe book is showing instructions for making fruit preservative.
http://images.cocodataset.org/val2014/COCO_val2014_000000499937.jpg,Two black cats one sitting on a chair and one next to the chair.
http://images.cocodataset.org/val2014/COCO_val2014_000000499937.jpg,A black cat sitting on a wooden chair beside a stereo.
http://images.cocodataset.org/val2014/COCO_val2014_000000499937.jpg,A sitting on a chair in front of a television.
http://images.cocodataset.org/val2014/COCO_val2014_000000499937.jpg,a black cat with a white collar is sitting on a chair and another black cat on the floor.
http://images.cocodataset.org/val2014/COCO_val2014_000000499937.jpg,A black cat sitting on a stool next to another cat on the floor.
http://images.cocodataset.org/val2014/COCO_train2014_000000253334.jpg,A person that is jumping in the air with skis.
http://images.cocodataset.org/val2014/COCO_train2014_000000253334.jpg,A person skiing down a snow trail, on skis.
http://images.cocodataset.org/val2014/COCO_train2014_000000253334.jpg,a snow skier doing a flip off of a slope.
http://images.cocodataset.org/val2014/COCO_train2014_000000253334.jpg,A person wearing skis jumping over the snow.
http://images.cocodataset.org/val2014/COCO_train2014_000000253334.jpg,The skier is flying through the air with black skis.
http://images.cocodataset.org/val2014/COCO_train2014_000000555037.jpg,A large white cruise ship sitting in a harbor.
http://images.cocodataset.org/val2014/COCO_train2014_000000555037.jpg,Several large boats docked at a pier on a cloudy day.
http://images.cocodataset.org/val2014/COCO_train2014_000000555037.jpg,a pair of small boats docked inside of a harbor.
http://images.cocodataset.org/val2014/COCO_train2014_000000555037.jpg,a rusty older boat sitting in the water.
http://images.cocodataset.org/val2014/COCO_train2014_000000555037.jpg,A rusty old tug boat moored at a dock.
http://images.cocodataset.org/val2014/COCO_train2014_000000095940.jpg,A plane flying over the pyramids of Giza surrounded by desert.
http://images.cocodataset.org/val2014/COCO_train2014_000000095940.jpg,A war plane flies over pyramids and structures resembling lego blocks.
http://images.cocodataset.org/val2014/COCO_train2014_000000095940.jpg,an old photo of an air plane flying over the pyramids in egypt.
http://images.cocodataset.org/val2014/COCO_train2014_000000095940.jpg,a jumbo plane flying over some pyramids in the desert.
http://images.cocodataset.org/val2014/COCO_train2014_000000095940.jpg,This old photo shows a large plane and two sand pyramids.
http://images.cocodataset.org/val2014/COCO_train2014_000000091440.jpg,A group of people that are standing in the sand at the beach.
http://images.cocodataset.org/val2014/COCO_train2014_000000091440.jpg,A few people are on the beach in front of a mountain.
http://images.cocodataset.org/val2014/COCO_train2014_000000091440.jpg,A very tall mountain sitting right next to a beach in the ocean.
http://images.cocodataset.org/val2014/COCO_train2014_000000091440.jpg,An umbrella on a beach full of people by an island.
http://images.cocodataset.org/val2014/COCO_train2014_000000091440.jpg,Many people and a dog under an umbrella on a beach.
http://images.cocodataset.org/val2014/COCO_train2014_000000460986.jpg,A mantel topped with four dishes in front of a painting.
http://images.cocodataset.org/val2014/COCO_train2014_000000460986.jpg,Several different shaped bowls sit on a ledge.
http://images.cocodataset.org/val2014/COCO_train2014_000000460986.jpg,a couple of white dishes lined up on a counter.
http://images.cocodataset.org/val2014/COCO_train2014_000000460986.jpg,a bunch of vases sitting on a counter top.
http://images.cocodataset.org/val2014/COCO_train2014_000000460986.jpg,Unfired pots siting on a ledge in front of a painting.
http://images.cocodataset.org/val2014/COCO_train2014_000000359323.jpg,Two elephants stand side by side in a grassy open area with a tree in the background.
http://images.cocodataset.org/val2014/COCO_train2014_000000359323.jpg,An elephant is shown walking on the grass.
http://images.cocodataset.org/val2014/COCO_train2014_000000359323.jpg,Couple of elephants taking a stroll out in the wild.
http://images.cocodataset.org/val2014/COCO_train2014_000000359323.jpg,Two elephants are standing on the grass near some trees.
http://images.cocodataset.org/val2014/COCO_train2014_000000359323.jpg,Two elephants waling side by side on the plane.
http://images.cocodataset.org/val2014/COCO_train2014_000000268640.jpg,A close-up of the face of the horse with a woman on the back.
http://images.cocodataset.org/val2014/COCO_train2014_000000268640.jpg,A woman riding on the back of a brown horse.
http://images.cocodataset.org/val2014/COCO_train2014_000000268640.jpg,A woman riding a horse with people and tents in the background.
http://images.cocodataset.org/val2014/COCO_train2014_000000268640.jpg,A horse with a white face is shown at a festival.
http://images.cocodataset.org/val2014/COCO_train2014_000000268640.jpg,A woman sits on a horse near several other people who are standing.
http://images.cocodataset.org/val2014/COCO_val2014_000000120682.jpg,A man riding a bike while talking on a cell phone.
http://images.cocodataset.org/val2014/COCO_val2014_000000120682.jpg,The man on a bicycle is using a cell phone.
http://images.cocodataset.org/val2014/COCO_val2014_000000120682.jpg,A man riding on his bike and talking on the phone.
http://images.cocodataset.org/val2014/COCO_val2014_000000120682.jpg,A man on a bike talking on his cell phone.
http://images.cocodataset.org/val2014/COCO_val2014_000000120682.jpg,an image of a man on his bike talking on a cell.
http://images.cocodataset.org/val2014/COCO_val2014_000000232088.jpg,A living room filled with furniture and decor.
http://images.cocodataset.org/val2014/COCO_val2014_000000232088.jpg,this living room has all white couches and a flat screen tv.
http://images.cocodataset.org/val2014/COCO_val2014_000000232088.jpg,a room with a couch and a tv in it.
http://images.cocodataset.org/val2014/COCO_val2014_000000232088.jpg,View of a living room with a sloped ceiling over the windows.
http://images.cocodataset.org/val2014/COCO_val2014_000000232088.jpg,A den with a couch, ottoman, television and windows.
http://images.cocodataset.org/val2014/COCO_train2014_000000304603.jpg,A man and child sit on the floor with game controllers in their hands.
http://images.cocodataset.org/val2014/COCO_train2014_000000304603.jpg,A man and a boy playing a game with remote controllers.
http://images.cocodataset.org/val2014/COCO_train2014_000000304603.jpg,A little boy and man playing Wii together in the living room.
http://images.cocodataset.org/val2014/COCO_train2014_000000304603.jpg,A boy sitting on the floor next to a man holding remotes.
http://images.cocodataset.org/val2014/COCO_train2014_000000304603.jpg,A man and boy sitting on the floor playing WII.
http://images.cocodataset.org/val2014/COCO_train2014_000000201659.jpg,A man at a table covered in food with woven walls.
http://images.cocodataset.org/val2014/COCO_train2014_000000201659.jpg,A man is sitting at a table with a lot of food.
http://images.cocodataset.org/val2014/COCO_train2014_000000201659.jpg,A man sitting at a table of food posing for the camera.
http://images.cocodataset.org/val2014/COCO_train2014_000000201659.jpg,a person at a table with many plates of food.
http://images.cocodataset.org/val2014/COCO_train2014_000000548053.jpg,A green toilet and green paper holder against a green wall.
http://images.cocodataset.org/val2014/COCO_train2014_000000548053.jpg,The toilet and toilet tissue are in the bathroom.
http://images.cocodataset.org/val2014/COCO_train2014_000000548053.jpg,a computer generated image of a green bathroom design.
http://images.cocodataset.org/val2014/COCO_train2014_000000548053.jpg,A digital rendering of a toilet and bathroom tissue hodler.
http://images.cocodataset.org/val2014/COCO_train2014_000000548053.jpg,This bathroom has a green wall paint and a green toilet.
http://images.cocodataset.org/val2014/COCO_train2014_000000216817.jpg,A large elephant standing in the wild.
http://images.cocodataset.org/val2014/COCO_train2014_000000216817.jpg,This elephant slowly meanders through the landscape all alone.
http://images.cocodataset.org/val2014/COCO_train2014_000000216817.jpg,An elephant walks in a dry field area.
http://images.cocodataset.org/val2014/COCO_train2014_000000216817.jpg,Adult elephant walking across partially snow covered ground.
http://images.cocodataset.org/val2014/COCO_train2014_000000216817.jpg,A large elephant is standing by the bare trees.
http://images.cocodataset.org/val2014/COCO_val2014_000000183391.jpg,A man holding a tennis racquet on top of a tennis court.
http://images.cocodataset.org/val2014/COCO_val2014_000000183391.jpg,Man swinging tennis racket while group of people watches.
http://images.cocodataset.org/val2014/COCO_val2014_000000183391.jpg,A tennis player is about to play some tennis game.
http://images.cocodataset.org/val2014/COCO_val2014_000000183391.jpg,Spectators watching a professional men's tennis match indoors.
http://images.cocodataset.org/val2014/COCO_val2014_000000183391.jpg,A MAN IS PLAYING TENNIS ON THE COURT RACKET IN HAND.
http://images.cocodataset.org/val2014/COCO_val2014_000000421146.jpg,A baseball batter holds his bat above his head.
http://images.cocodataset.org/val2014/COCO_val2014_000000421146.jpg,a baseball player is raising a bat behind him.
http://images.cocodataset.org/val2014/COCO_val2014_000000421146.jpg,Fans watch as a baseball player steps up to the plate.
http://images.cocodataset.org/val2014/COCO_val2014_000000421146.jpg,A man holding a baseball bat in front of a crowd.
http://images.cocodataset.org/val2014/COCO_val2014_000000421146.jpg,A baseball player holding a bat on top of a field.
http://images.cocodataset.org/val2014/COCO_train2014_000000074335.jpg,A group of friends are standing laughing in the kitchen.
http://images.cocodataset.org/val2014/COCO_train2014_000000074335.jpg,Several people stand in a kitchen area with brown cabinets.
http://images.cocodataset.org/val2014/COCO_train2014_000000074335.jpg,people are gathered in the kitchen one is holding a wine glass.
http://images.cocodataset.org/val2014/COCO_train2014_000000074335.jpg,Friends laughing at a party while drinking beverages.
http://images.cocodataset.org/val2014/COCO_train2014_000000074335.jpg,Several young people standing in the kitchen at a party.
http://images.cocodataset.org/val2014/COCO_val2014_000000140068.jpg,A group of men on a field playing baseball.
http://images.cocodataset.org/val2014/COCO_val2014_000000140068.jpg,Scene at a baseball game with players in the field and people in the stands.
